matricula,nome,idade,curso,cidade,uf,cra
20266973,Samuel Ramos Lima Cavalcanti,25,Quimica,Janauba,GO,7.21
20266974,Isabela Ribeiro Nascimento Silva,24,Quimica,Uberlandia,BA,5.92
20266975,Joao Mendes Pereira,34,Matematica,Brasilia de Minas,ES,9.54
20266976,Camila Soares,55,Sistemas de Informacao,Uberlandia,MG,6.71
20266977,Rafaela Silva Rocha Machado,53,Sistemas de Informacao,Januaria,DF,9.81
20266978,Rodrigo Ribeiro Santos Cardoso,50,Ciencia da Computacao,Governador Valadares,ES,7.52
20266979,Carlos Pinto,26,Medicina,Teofilo Otoni,GO,5.56
20266980,Amanda Fernandes Gomes,30,Fisica,Sao Francisco,GO,6.27
20266981,Olivia Souza Costa,49,Matematica,Almenara,ES,9.14
20266982,Lucas Rocha Ferreira,19,Ciencia da Computacao,Teofilo Otoni,BA,7.35
20266983,Igor Andrade Freitas,54,Matematica,Lavras,ES,6.21
20266984,Samuel Carvalho Costa Machado,20,Analise e Desenvolvimento de Sistemas,Teofilo Otoni,DF,5.84
20266985,Ana Freitas,48,Fisica,Januaria,MG,6.14
20266986,Gabriel Ramos Alves Nascimento,21,Administracao,Ouro Preto,SP,5.73
20266987,Rodrigo Teixeira Monteiro,55,Medicina,Curvelo,BA,9.68
20266988,Alexandre Pereira,40,Engenharia Eletrica,Teofilo Otoni,BA,8.17
20266989,Enzo Oliveira Santos,54,Matematica,Governador Valadares,GO,7.24
20266990,Thiago Fernandes Pereira,24,Direito,Pirapora,SP,9.86
20266991,Rafaela Nunes Vieira Teixeira,49,Analise e Desenvolvimento de Sistemas,Vicosa,BA,8.41
20266992,Bruno Alves Gomes,38,Matematica,Curvelo,RJ,7.48
20266993,Olivia Fernandes Almeida,26,Matematica,Juiz de Fora,ES,9.51
20266994,Natalia Rodrigues Dias,37,Fisica,Teofilo Otoni,DF,9.03
20266995,Beatriz Brito Castro Rocha,49,Engenharia Eletrica,Curvelo,SP,7.15
20266996,Natalia Souza Oliveira Freitas,23,Matematica,Salinas,GO,8.16
20266997,Daniela Almeida Andrade Martins,32,Administracao,Diamantina,SP,8.06
20266998,Matheus Ribeiro,30,Engenharia de Software,Montes Claros,SP,8.69
20266999,Alexandre Cavalcanti,52,Fisica,Uberlandia,RJ,6.21
20267000,Tatiana Almeida Cavalcanti Freitas,21,Administracao,Pirapora,MG,6.68
20267001,Helena Pereira,51,Agronomia,Governador Valadares,DF,6.66
20267002,Helena Brito Gomes,42,Medicina,Curvelo,SP,5.58
20267003,Flavia Moreira Machado,37,Agronomia,Pirapora,SP,6.09
20267004,Joao Soares Santos,18,Quimica,Salinas,ES,7.68
20267005,Gabriel Silva Marques Lopes,53,Sistemas de Informacao,Teofilo Otoni,SP,9.1
20267006,Enzo Nascimento Soares,54,Quimica,Janauba,MG,8.26
20267007,Rodrigo Pereira Pinto,49,Agronomia,Janauba,DF,6.6
20267008,Gustavo Pereira Nascimento Vieira,33,Administracao,Curvelo,ES,9.42
20267009,Olivia Fernandes,41,Matematica,Porteirinha,ES,9.68
20267010,Vinicius Brito Fernandes,21,Agronomia,Januaria,ES,9.3
20267011,Ana Marques,55,Medicina,Coronel Fabriciano,ES,7.65
20267012,Olivia Martins Martins,23,Administracao,Vicosa,ES,9.7
20267013,Enzo Vieira,19,Quimica,Diamantina,GO,5.24
20267014,Beatriz Medeiros Medeiros,54,Ciencia da Computacao,Uberlandia,SP,5.1
20267015,Enzo Mendes,25,Ciencia da Computacao,Curvelo,MG,7.16
20267016,Gabriel Santos Rocha,28,Ciencia da Computacao,Ouro Preto,RJ,6.61
20267017,Vinicius Pinto Fernandes Nascimento,40,Quimica,Ouro Preto,BA,7.91
20267018,Debora Machado,42,Quimica,Janauba,SP,9.33
20267019,Samuel Freitas Teixeira Alves,27,Administracao,Lavras,ES,7.52
20267020,Matheus Monteiro,42,Quimica,Diamantina,BA,5.29
20267021,Carlos Carvalho Santos,49,Fisica,Lavras,MG,7.27
20267022,Rafaela Ribeiro Rocha,39,Agronomia,Ouro Preto,MG,5.42
20267023,Luana Pereira Costa Mendes,47,Administracao,Pirapora,SP,9.17
20267024,Joao Teixeira Fernandes,37,Sistemas de Informacao,Porteirinha,RJ,7.29
20267025,Bruno Souza Soares Lima,40,Matematica,Juiz de Fora,RJ,6.55
20267026,Beatriz Soares,37,Medicina,Ouro Preto,SP,8.91
20267027,Caio Ferreira Castro,43,Engenharia Eletrica,Porteirinha,ES,9.18
20267028,Eduardo Soares Santos,55,Ciencia da Computacao,Janauba,SP,9.56
20267029,Thiago Machado Costa,41,Sistemas de Informacao,Pirapora,RJ,6.71
20267030,Luana Freitas Carvalho,55,Fisica,Januaria,RJ,9.41
20267031,Flavia Ramos Nascimento,27,Engenharia de Software,Brasilia de Minas,BA,5.07
20267032,Gabriel Rocha Cardoso Pinto,55,Direito,Montes Claros,RJ,9.51
20267033,Leticia Rodrigues Alves,26,Engenharia de Software,Sao Francisco,DF,5.29
20267034,Leticia Almeida Machado,32,Medicina,Januaria,GO,8.91
20267035,Rodrigo Souza Alves,54,Sistemas de Informacao,Almenara,RJ,5.59
20267036,Guilherme Costa Carvalho Castro,32,Medicina,Teofilo Otoni,RJ,5.01
20267037,Joao Ribeiro Marques,39,Medicina,Lavras,MG,9.11
20267038,Isabela Alves Martins,39,Fisica,Porteirinha,BA,9.04
20267039,Ana Ferreira Monteiro Lima,31,Analise e Desenvolvimento de Sistemas,Almenara,GO,8.08
20267040,Lucas Rocha,32,Ciencia da Computacao,Porteirinha,DF,9.89
20267041,Matheus Barbosa Santos Freitas,24,Agronomia,Sao Francisco,BA,6.14
20267042,Beatriz Nunes Vieira Teixeira,32,Medicina,Uberlandia,BA,9.66
20267043,Leticia Freitas Dias Martins,24,Agronomia,Porteirinha,ES,9.57
20267044,Rafaela Moreira Vieira Medeiros,27,Engenharia Eletrica,Sao Francisco,BA,9.02
20267045,Amanda Marques Soares Andrade,51,Direito,Salinas,RJ,6.88
20267046,Olivia Souza Carvalho,26,Sistemas de Informacao,Pirapora,RJ,8.71
20267047,Rodrigo Oliveira Freitas,18,Engenharia Eletrica,Lavras,BA,9.26
20267048,Beatriz Dias,49,Engenharia de Software,Salinas,BA,9.64
20267049,Gabriel Ribeiro Alves Cavalcanti,52,Analise e Desenvolvimento de Sistemas,Belo Horizonte,SP,5.07
20267050,Matheus Medeiros Rodrigues,55,Engenharia de Software,Porteirinha,GO,8.47
20267051,Matheus Machado Moreira,55,Quimica,Coronel Fabriciano,BA,6.68
20267052,Gabriel Alves Ramos,25,Quimica,Almenara,MG,6.12
20267053,Matheus Fernandes Pereira Mendes,39,Administracao,Sao Francisco,DF,8.97
20267054,Mariana Carvalho Silva Souza,26,Sistemas de Informacao,Brasilia de Minas,BA,5.63
20267055,Joao Ferreira Nunes Moreira,37,Analise e Desenvolvimento de Sistemas,Belo Horizonte,GO,8.58
20267056,Caio Ferreira Castro Brito,46,Fisica,Teofilo Otoni,MG,5.32
20267057,Luana Costa Mendes,18,Matematica,Curvelo,BA,8.55
20267058,Matheus Machado Soares,26,Ciencia da Computacao,Pirapora,GO,8.79
20267059,Rafaela Rodrigues Oliveira,22,Ciencia da Computacao,Governador Valadares,DF,5.56
20267060,Samuel Nunes Oliveira Souza,39,Sistemas de Informacao,Januaria,SP,7.87
20267061,Guilherme Cavalcanti Nunes Nascimento,23,Ciencia da Computacao,Belo Horizonte,ES,9.13
20267062,Matheus Ribeiro Lima,47,Quimica,Lavras,BA,9.05
20267063,Gustavo Silva Costa Dias,31,Sistemas de Informacao,Brasilia de Minas,SP,7.59
20267064,Bruno Ramos Marques,45,Medicina,Juiz de Fora,RJ,8.89
20267065,Olivia Medeiros Nascimento,28,Agronomia,Curvelo,MG,6.26
20267066,Eduardo Costa Vieira,39,Fisica,Diamantina,SP,7.22
20267067,Eduardo Rodrigues Nunes,20,Quimica,Lavras,SP,8.33
20267068,Helena Monteiro Costa,27,Sistemas de Informacao,Belo Horizonte,GO,8.5
20267069,Thiago Vieira Fernandes,47,Fisica,Brasilia de Minas,ES,6.49
20267070,Flavia Brito Barbosa,37,Medicina,Salinas,GO,6.29
20267071,Debora Freitas,26,Matematica,Curvelo,MG,6.26
20267072,Daniela Cardoso Rodrigues,32,Analise e Desenvolvimento de Sistemas,Curvelo,MG,6.32
20267073,Igor Mendes Nunes Vieira,43,Engenharia Eletrica,Almenara,BA,8.59
20267074,Samuel Andrade Gomes,39,Quimica,Curvelo,DF,5.55
20267075,Mariana Silva Marques,47,Direito,Belo Horizonte,MG,9.62
20267076,Larissa Monteiro Santos Lopes,31,Engenharia de Software,Coronel Fabriciano,ES,6.94
20267077,Matheus Dias,31,Matematica,Pirapora,DF,7.94
20267078,Amanda Martins Monteiro Costa,51,Fisica,Curvelo,DF,5.41
20267079,Olivia Rocha Silva Mendes,33,Matematica,Lavras,SP,7.61
20267080,Beatriz Silva Andrade Oliveira,43,Agronomia,Pirapora,SP,5.46
20267081,Guilherme Lima,47,Agronomia,Janauba,RJ,8.77
20267082,Lucas Rodrigues Cardoso,43,Sistemas de Informacao,Juiz de Fora,GO,5.87
20267083,Rodrigo Pereira Barbosa,35,Medicina,Uberlandia,DF,9.05
20267084,Tatiana Pinto Castro,46,Medicina,Belo Horizonte,GO,5.17
20267085,Enzo Carvalho Lopes,52,Engenharia de Software,Janauba,SP,6.39
20267086,Fernanda Lima Gomes Lima,22,Matematica,Lavras,GO,9.7
20267087,Gabriel Carvalho Ferreira,26,Ciencia da Computacao,Sao Francisco,ES,6.2
20267088,Camila Brito Almeida,19,Matematica,Almenara,GO,9.52
20267089,Carlos Costa,37,Engenharia Eletrica,Vicosa,RJ,7.0
20267090,Joao Oliveira Nunes Moura,30,Quimica,Ouro Preto,BA,7.71
20267091,Guilherme Mendes Vieira,21,Fisica,Montes Claros,GO,5.04
20267092,Matheus Ramos Almeida Rocha,36,Matematica,Uberlandia,BA,6.79
20267093,Caio Pinto Santos Pereira,27,Engenharia Eletrica,Belo Horizonte,SP,6.63
20267094,Helena Costa,39,Analise e Desenvolvimento de Sistemas,Porteirinha,GO,9.88
20267095,Samuel Moreira Machado,55,Analise e Desenvolvimento de Sistemas,Juiz de Fora,MG,7.09
20267096,Isabela Barbosa Vieira,19,Analise e Desenvolvimento de Sistemas,Salinas,SP,7.52
20267097,Eduardo Brito,34,Medicina,Vicosa,BA,5.09
20267098,Debora Rocha Almeida Costa,24,Administracao,Ouro Preto,DF,6.59
20267099,Alexandre Silva Gomes Moreira,36,Medicina,Montes Claros,SP,9.74
20267100,Flavia Souza Freitas Costa,27,Agronomia,Lavras,SP,8.83
20267101,Amanda Gomes Cavalcanti,53,Quimica,Uberlandia,RJ,7.48
20267102,Gabriel Santos Nunes,39,Quimica,Teofilo Otoni,ES,6.69
20267103,Nicolas Oliveira Rocha Ribeiro,31,Quimica,Uberlandia,MG,9.65
20267104,Gabriel Machado Almeida Mendes,19,Direito,Teofilo Otoni,RJ,9.47
20267105,Bruno Oliveira Nascimento Souza,29,Fisica,Governador Valadares,SP,8.94
20267106,Joao Medeiros,32,Matematica,Juiz de Fora,RJ,8.6
20267107,Fernanda Souza Soares,50,Medicina,Curvelo,MG,9.6
20267108,Bruno Nascimento Soares Costa,36,Agronomia,Juiz de Fora,ES,6.38
20267109,Gabriel Barbosa,49,Engenharia Eletrica,Porteirinha,MG,8.33
20267110,Camila Freitas Ramos Medeiros,40,Engenharia Eletrica,Janauba,GO,9.61
20267111,Lucas Lima Pinto,25,Fisica,Belo Horizonte,RJ,8.1
20267112,Eduardo Nunes Monteiro,51,Engenharia de Software,Montes Claros,SP,8.42
20267113,Rafaela Almeida Silva Brito,55,Engenharia de Software,Vicosa,DF,8.14
20267114,Gabriel Rocha,54,Sistemas de Informacao,Lavras,SP,5.68
20267115,Enzo Ramos Freitas Fernandes,24,Administracao,Janauba,BA,8.82
20267116,Guilherme Moreira Mendes,53,Medicina,Uberlandia,BA,8.35
20267117,Vinicius Lopes,43,Engenharia Eletrica,Pirapora,MG,9.69
20267118,Debora Pinto Andrade Lima,37,Engenharia Eletrica,Vicosa,MG,7.11
20267119,Natalia Monteiro Costa,38,Administracao,Diamantina,SP,8.59
20267120,Alexandre Ferreira Silva,25,Engenharia Eletrica,Montes Claros,BA,8.22
20267121,Leticia Moura Martins Pereira,35,Matematica,Salinas,SP,5.38
20267122,Igor Oliveira,23,Fisica,Juiz de Fora,DF,6.5
20267123,Leticia Ferreira Rocha,48,Matematica,Uberlandia,MG,9.87
20267124,Tatiana Lima Martins Teixeira,21,Sistemas de Informacao,Salinas,BA,6.26
20267125,Felipe Gomes Soares Cardoso,18,Agronomia,Montes Claros,GO,7.44
20267126,Larissa Moura Andrade,46,Engenharia de Software,Belo Horizonte,RJ,8.4
20267127,Tatiana Ribeiro,37,Fisica,Juiz de Fora,MG,9.64
20267128,Gabriel Rocha Vieira,43,Administracao,Uberlandia,ES,8.07
20267129,Ana Cardoso Ribeiro Medeiros,47,Sistemas de Informacao,Almenara,DF,8.69
20267130,Helena Moura Mendes,19,Agronomia,Uberlandia,GO,6.18
20267131,Yasmin Fernandes Nascimento Almeida,55,Direito,Sao Francisco,DF,9.36
20267132,Thiago Santos Martins,50,Quimica,Janauba,RJ,8.43
20267133,Carlos Lima Monteiro,37,Engenharia de Software,Montes Claros,BA,7.21
20267134,Igor Moreira Monteiro,35,Matematica,Brasilia de Minas,MG,8.35
20267135,Vinicius Freitas Castro,21,Engenharia de Software,Brasilia de Minas,RJ,6.6
20267136,Natalia Castro Costa,43,Fisica,Montes Claros,DF,8.72
20267137,Felipe Lima,33,Fisica,Lavras,BA,5.06
20267138,Ana Ribeiro Castro,48,Agronomia,Montes Claros,RJ,8.13
20267139,Leticia Lima Fernandes Machado,38,Fisica,Janauba,BA,5.02
20267140,Mariana Costa,25,Sistemas de Informacao,Lavras,ES,5.51
20267141,Olivia Rocha Cavalcanti,31,Sistemas de Informacao,Almenara,BA,5.82
20267142,Yasmin Soares,26,Engenharia de Software,Salinas,DF,9.32
20267143,Camila Carvalho Monteiro Moura,23,Engenharia de Software,Ouro Preto,ES,8.18
20267144,Lucas Costa Carvalho,30,Sistemas de Informacao,Teofilo Otoni,ES,9.6
20267145,Flavia Pereira Castro,55,Matematica,Juiz de Fora,MG,5.22
20267146,Rodrigo Nunes Martins Gomes,25,Analise e Desenvolvimento de Sistemas,Diamantina,RJ,9.59
20267147,Mariana Ferreira Soares,40,Fisica,Sao Francisco,DF,6.48
20267148,Juliana Cardoso Santos,21,Engenharia de Software,Lavras,ES,9.5
20267149,Natalia Soares Soares,28,Sistemas de Informacao,Janauba,ES,8.35
20267150,Carlos Carvalho Ramos,34,Agronomia,Sao Francisco,GO,5.26
20267151,Joao Fernandes Almeida,27,Quimica,Januaria,DF,9.43
20267152,Daniela Nunes Silva Monteiro,33,Ciencia da Computacao,Juiz de Fora,RJ,6.19
20267153,Enzo Cardoso Andrade,50,Medicina,Curvelo,ES,7.16
20267154,Fernanda Rocha Freitas,32,Analise e Desenvolvimento de Sistemas,Diamantina,SP,9.88
20267155,Natalia Pinto Oliveira,29,Analise e Desenvolvimento de Sistemas,Ouro Preto,GO,9.56
20267156,Vinicius Souza Rocha Machado,36,Fisica,Juiz de Fora,RJ,8.73
20267157,Lucas Freitas Moura Pereira,27,Quimica,Januaria,RJ,7.97
20267158,Tatiana Cavalcanti Oliveira,54,Matematica,Sao Francisco,BA,5.78
20267159,Larissa Rocha Machado,25,Direito,Diamantina,RJ,5.74
20267160,Bruno Rodrigues,25,Direito,Janauba,GO,6.62
20267161,Larissa Freitas Vieira,48,Analise e Desenvolvimento de Sistemas,Sao Francisco,MG,5.21
20267162,Yasmin Barbosa Soares,50,Matematica,Januaria,DF,8.48
20267163,Flavia Ramos Ramos Moura,50,Ciencia da Computacao,Diamantina,MG,8.97
20267164,Thiago Lima Almeida Silva,18,Agronomia,Belo Horizonte,BA,6.48
20267165,Matheus Pereira Rocha Rocha,19,Analise e Desenvolvimento de Sistemas,Governador Valadares,GO,5.95
20267166,Pedro Teixeira Silva Martins,41,Engenharia de Software,Belo Horizonte,MG,9.05
20267167,Pedro Alves Gomes,54,Medicina,Montes Claros,DF,8.8
20267168,Rodrigo Cavalcanti Alves,52,Direito,Sao Francisco,ES,9.15
20267169,Pedro Lima Ribeiro,55,Sistemas de Informacao,Vicosa,ES,5.19
20267170,Camila Lopes Medeiros,52,Administracao,Belo Horizonte,DF,7.83
20267171,Guilherme Ribeiro Santos,35,Administracao,Juiz de Fora,ES,7.03
20267172,Carlos Almeida,52,Engenharia Eletrica,Coronel Fabriciano,ES,5.33
20267173,Samuel Cavalcanti Nunes,48,Ciencia da Computacao,Juiz de Fora,GO,6.86
20267174,Felipe Marques Soares,35,Engenharia de Software,Curvelo,MG,5.59
20267175,Carlos Alves Dias,34,Fisica,Teofilo Otoni,RJ,8.81
20267176,Beatriz Freitas,32,Ciencia da Computacao,Pirapora,ES,8.66
20267177,Igor Dias Teixeira,37,Sistemas de Informacao,Diamantina,MG,5.64
20267178,Matheus Ribeiro Ramos,41,Sistemas de Informacao,Pirapora,GO,6.68
20267179,Natalia Gomes Lopes Rodrigues,25,Quimica,Porteirinha,BA,6.41
20267180,Enzo Almeida Cavalcanti Costa,44,Direito,Juiz de Fora,DF,6.79
20267181,Igor Freitas Mendes,47,Engenharia Eletrica,Curvelo,ES,8.43
20267182,Caio Martins Barbosa,43,Quimica,Janauba,GO,9.44
20267183,Daniela Brito Moreira,52,Analise e Desenvolvimento de Sistemas,Porteirinha,GO,8.17
20267184,Gustavo Teixeira Ramos Alves,45,Quimica,Brasilia de Minas,DF,9.79
20267185,Luana Lima Medeiros Ferreira,49,Direito,Belo Horizonte,RJ,8.77
20267186,Gustavo Silva Cavalcanti,22,Engenharia Eletrica,Montes Claros,MG,5.16
20267187,Matheus Cavalcanti Lopes Pereira,51,Sistemas de Informacao,Uberlandia,BA,7.34
20267188,Amanda Cavalcanti Ramos,21,Analise e Desenvolvimento de Sistemas,Teofilo Otoni,BA,6.56
20267189,Fernanda Brito Martins Almeida,27,Sistemas de Informacao,Vicosa,DF,6.27
20267190,Debora Soares Nascimento,36,Engenharia de Software,Vicosa,BA,7.17
20267191,Gustavo Ribeiro Vieira Vieira,46,Fisica,Juiz de Fora,DF,5.37
20267192,Guilherme Nunes Monteiro,42,Direito,Curvelo,DF,7.83
20267193,Ana Moreira Pereira,31,Direito,Uberlandia,ES,9.77
20267194,Nicolas Mendes Moreira Ferreira,53,Sistemas de Informacao,Janauba,GO,7.96
20267195,Olivia Santos Cavalcanti Ramos,51,Direito,Curvelo,MG,7.94
20267196,Eduardo Ribeiro,23,Sistemas de Informacao,Coronel Fabriciano,BA,6.55
20267197,Leticia Pereira Andrade Machado,48,Engenharia Eletrica,Januaria,BA,9.7
20267198,Lucas Rocha Alves,30,Analise e Desenvolvimento de Sistemas,Janauba,RJ,5.64
20267199,Rodrigo Vieira Vieira Almeida,49,Fisica,Teofilo Otoni,DF,7.65
20267200,Rodrigo Soares Santos Alves,28,Medicina,Almenara,MG,5.21
20267201,Carlos Medeiros Rodrigues,52,Sistemas de Informacao,Lavras,DF,8.18
20267202,Matheus Brito,43,Fisica,Uberlandia,RJ,9.47
20267203,Rodrigo Carvalho Santos,30,Engenharia Eletrica,Vicosa,BA,7.92
20267204,Luana Brito Carvalho,48,Medicina,Salinas,BA,7.39
20267205,Felipe Soares Moura Pereira,37,Quimica,Pirapora,GO,7.92
20267206,Thiago Brito Alves,53,Engenharia de Software,Janauba,MG,8.06
20267207,Tatiana Brito,45,Medicina,Diamantina,DF,7.51
20267208,Thiago Soares,20,Medicina,Coronel Fabriciano,ES,6.42
20267209,Amanda Carvalho Soares,21,Engenharia Eletrica,Januaria,DF,7.26
20267210,Leticia Mendes Castro Brito,48,Sistemas de Informacao,Almenara,DF,9.73
20267211,Alexandre Souza Lima,29,Medicina,Governador Valadares,BA,9.38
20267212,Lucas Ribeiro Cardoso Costa,41,Engenharia de Software,Brasilia de Minas,GO,8.82
20267213,Alexandre Silva Lopes Silva,46,Matematica,Janauba,ES,5.65
20267214,Isabela Cardoso Mendes,27,Analise e Desenvolvimento de Sistemas,Governador Valadares,RJ,7.16
20267215,Nicolas Medeiros Silva,46,Medicina,Salinas,RJ,5.99
20267216,Isabela Ribeiro,43,Direito,Governador Valadares,SP,5.06
20267217,Carlos Freitas Carvalho,47,Quimica,Almenara,BA,8.02
20267218,Natalia Moreira Fernandes Cavalcanti,18,Analise e Desenvolvimento de Sistemas,Coronel Fabriciano,MG,6.4
20267219,Caio Barbosa Soares,19,Fisica,Teofilo Otoni,ES,5.39
20267220,Debora Moreira Dias Santos,38,Quimica,Lavras,SP,7.75
20267221,Tatiana Medeiros,29,Sistemas de Informacao,Ouro Preto,BA,9.1
20267222,Carlos Lima Lima Pinto,32,Medicina,Salinas,MG,8.25
20267223,Rodrigo Nunes Martins Marques,33,Agronomia,Januaria,SP,7.64
20267224,Carlos Cardoso Silva,34,Analise e Desenvolvimento de Sistemas,Janauba,GO,8.42
20267225,Gustavo Martins Ferreira,46,Sistemas de Informacao,Uberlandia,DF,5.32
20267226,Felipe Soares Rocha Nunes,30,Fisica,Salinas,DF,9.33
20267227,Amanda Nunes Alves,29,Administracao,Janauba,MG,7.59
20267228,Gustavo Ramos Andrade Dias,50,Medicina,Belo Horizonte,RJ,7.89
20267229,Felipe Teixeira Ferreira,45,Quimica,Uberlandia,ES,8.11
20267230,Beatriz Rodrigues Alves,54,Agronomia,Lavras,ES,7.18
20267231,Matheus Martins Ribeiro,23,Direito,Juiz de Fora,ES,8.75
20267232,Larissa Vieira Cardoso,47,Ciencia da Computacao,Coronel Fabriciano,MG,7.55
20267233,Beatriz Dias Monteiro,50,Fisica,Belo Horizonte,SP,7.65
20267234,Guilherme Vieira Almeida,28,Direito,Sao Francisco,SP,5.4
20267235,Alexandre Machado Andrade Gomes,48,Direito,Januaria,MG,9.56
20267236,Enzo Costa Moreira,43,Matematica,Curvelo,ES,5.4
20267237,Debora Lima,46,Matematica,Almenara,MG,5.22
20267238,Flavia Lopes Alves,45,Quimica,Porteirinha,GO,9.54
20267239,Flavia Barbosa,54,Analise e Desenvolvimento de Sistemas,Teofilo Otoni,BA,7.38
20267240,Felipe Carvalho Teixeira,51,Analise e Desenvolvimento de Sistemas,Diamantina,BA,8.2
20267241,Rafaela Gomes Nascimento,36,Agronomia,Janauba,ES,8.36
20267242,Mariana Silva Nunes,45,Administracao,Janauba,BA,6.27
20267243,Fernanda Oliveira Medeiros,19,Ciencia da Computacao,Almenara,DF,7.63
20267244,Carlos Santos,31,Sistemas de Informacao,Uberlandia,RJ,7.01
20267245,Leticia Silva,50,Quimica,Lavras,DF,6.99
20267246,Luana Pinto Rodrigues,43,Sistemas de Informacao,Vicosa,GO,7.38
20267247,Ana Gomes Castro,36,Sistemas de Informacao,Sao Francisco,MG,8.71
20267248,Thiago Pereira,41,Analise e Desenvolvimento de Sistemas,Sao Francisco,BA,7.24
20267249,Lucas Cardoso Rodrigues Pinto,47,Administracao,Coronel Fabriciano,MG,6.84
20267250,Gustavo Martins Carvalho,51,Ciencia da Computacao,Pirapora,DF,8.28
20267251,Matheus Oliveira Pereira Mendes,47,Engenharia de Software,Brasilia de Minas,RJ,5.1
20267252,Leticia Moreira Soares,54,Engenharia Eletrica,Vicosa,GO,6.58
20267253,Nicolas Alves Lima,31,Analise e Desenvolvimento de Sistemas,Pirapora,DF,6.56
20267254,Tatiana Castro Ramos,42,Sistemas de Informacao,Pirapora,DF,7.4
20267255,Bruno Almeida,46,Medicina,Pirapora,SP,5.52
20267256,Guilherme Moreira Moura,54,Agronomia,Teofilo Otoni,BA,7.99
20267257,Nicolas Lima Mendes,51,Administracao,Januaria,BA,8.98
20267258,Luana Marques Carvalho,41,Medicina,Sao Francisco,GO,8.27
20267259,Juliana Rodrigues,54,Engenharia Eletrica,Porteirinha,GO,7.9
20267260,Igor Rocha Martins,39,Matematica,Sao Francisco,BA,9.62
20267261,Thiago Moreira,41,Engenharia de Software,Curvelo,GO,7.39
20267262,Luana Vieira Soares,41,Fisica,Curvelo,ES,5.49
20267263,Eduardo Silva Lima,20,Fisica,Belo Horizonte,ES,7.67
20267264,Joao Rodrigues Lopes,45,Ciencia da Computacao,Brasilia de Minas,BA,5.33
20267265,Gabriel Silva Oliveira Vieira,44,Agronomia,Vicosa,ES,7.31
20267266,Carlos Souza,51,Engenharia de Software,Ouro Preto,RJ,6.54
20267267,Beatriz Machado,51,Administracao,Almenara,BA,5.81
20267268,Alexandre Fernandes,36,Engenharia Eletrica,Juiz de Fora,MG,5.09
20267269,Enzo Ramos Carvalho Castro,27,Matematica,Belo Horizonte,GO,9.25
20267270,Thiago Oliveira Freitas,18,Administracao,Porteirinha,GO,7.53
20267271,Rafaela Dias Moura,30,Agronomia,Curvelo,GO,9.34
20267272,Fernanda Freitas Andrade Lima,21,Engenharia de Software,Juiz de Fora,RJ,5.11
20267273,Nicolas Silva Mendes,43,Sistemas de Informacao,Juiz de Fora,BA,9.3
20267274,Olivia Cavalcanti Costa,47,Quimica,Brasilia de Minas,BA,7.74
20267275,Flavia Costa,26,Medicina,Januaria,RJ,9.27
20267276,Camila Carvalho Freitas,33,Quimica,Almenara,BA,9.2
20267277,Guilherme Soares,45,Direito,Sao Francisco,DF,9.65
20267278,Daniela Castro Rocha,36,Engenharia Eletrica,Ouro Preto,SP,8.41
20267279,Amanda Ramos,24,Ciencia da Computacao,Pirapora,GO,9.56
20267280,Tatiana Carvalho Carvalho,20,Medicina,Januaria,ES,7.64
20267281,Amanda Lopes Soares Oliveira,55,Administracao,Montes Claros,MG,8.57
20267282,Flavia Teixeira Vieira Moura,43,Medicina,Janauba,ES,8.29
20267283,Caio Ribeiro,47,Direito,Coronel Fabriciano,ES,6.72
20267284,Isabela Vieira Barbosa,27,Matematica,Teofilo Otoni,RJ,7.42
20267285,Gustavo Carvalho,27,Medicina,Almenara,GO,7.0
20267286,Luana Fernandes Lima,29,Sistemas de Informacao,Salinas,RJ,6.89
20267287,Caio Ribeiro Martins,50,Engenharia Eletrica,Porteirinha,ES,7.68
20267288,Vinicius Ribeiro,19,Quimica,Diamantina,GO,6.56
20267289,Joao Brito Almeida Pereira,29,Engenharia de Software,Januaria,SP,7.89
20267290,Olivia Moreira Gomes,32,Engenharia Eletrica,Vicosa,SP,8.13
20267291,Larissa Martins Barbosa,48,Direito,Uberlandia,BA,5.31
20267292,Isabela Rocha Cavalcanti Nascimento,50,Sistemas de Informacao,Juiz de Fora,DF,7.11
20267293,Enzo Brito Pinto,22,Medicina,Ouro Preto,ES,7.4
20267294,Rafaela Ramos Teixeira,38,Agronomia,Pirapora,SP,8.28
20267295,Yasmin Lima Medeiros,51,Quimica,Belo Horizonte,RJ,7.61
20267296,Luana Santos Freitas,38,Ciencia da Computacao,Janauba,RJ,5.39
20267297,Caio Nascimento Andrade Alves,20,Direito,Brasilia de Minas,DF,7.92
20267298,Leticia Moura Nunes,42,Engenharia Eletrica,Salinas,SP,7.72
20267299,Eduardo Ramos Rodrigues,50,Direito,Almenara,ES,7.24
20267300,Fernanda Ribeiro,44,Agronomia,Belo Horizonte,GO,5.57
20267301,Lucas Soares Ribeiro Souza,42,Ciencia da Computacao,Sao Francisco,GO,9.29
20267302,Gabriel Nunes,48,Administracao,Governador Valadares,MG,6.68
20267303,Juliana Nunes Monteiro,26,Quimica,Salinas,ES,9.02
20267304,Joao Ferreira Pinto,18,Quimica,Almenara,GO,6.21
20267305,Gabriel Oliveira Cardoso,33,Sistemas de Informacao,Janauba,RJ,6.79
20267306,Helena Ribeiro Lopes Oliveira,30,Engenharia de Software,Lavras,ES,7.76
