matricula,nome,idade,curso,cidade,uf,cra
20300730,Igor Souza Marques Nascimento,32,Fisica,Juiz de Fora,DF,9.6
20300731,Yasmin Gomes Oliveira Moura,33,Agronomia,Januaria,ES,9.39
20300732,Camila Machado Castro,21,Ciencia da Computacao,Governador Valadares,SP,8.61
20300733,Amanda Cavalcanti Souza,47,Engenharia Eletrica,Uberlandia,GO,5.86
20300734,Beatriz Almeida,55,Agronomia,Belo Horizonte,ES,5.48
20300735,Matheus Ramos,50,Administracao,Salinas,MG,8.34
20300736,Yasmin Cavalcanti Ferreira,30,Administracao,Brasilia de Minas,SP,7.38
20300737,Igor Moreira Oliveira,26,Engenharia Eletrica,Almenara,MG,6.09
20300738,Felipe Fernandes,41,Matematica,Pirapora,ES,8.39
20300739,Ana Souza Barbosa,45,Ciencia da Computacao,Brasilia de Minas,GO,6.51
20300740,Gabriel Pinto Cardoso Pereira,48,Engenharia Eletrica,Pirapora,GO,7.89
20300741,Thiago Barbosa Marques Pereira,34,Quimica,Uberlandia,GO,6.83
20300742,Bruno Rodrigues Ramos,51,Engenharia de Software,Lavras,RJ,9.47
20300743,Pedro Nascimento,36,Quimica,Juiz de Fora,BA,8.72
20300744,Joao Rodrigues Brito,33,Matematica,Teofilo Otoni,BA,7.09
20300745,Guilherme Monteiro Vieira,37,Medicina,Vicosa,DF,8.05
20300746,Leticia Monteiro Rocha,38,Sistemas de Informacao,Januaria,DF,9.11
20300747,Luana Dias Freitas Martins,26,Direito,Almenara,GO,9.39
20300748,Joao Ribeiro Nascimento Ferreira,43,Sistemas de Informacao,Porteirinha,ES,8.96
20300749,Enzo Barbosa,20,Ciencia da Computacao,Januaria,SP,6.67
20300750,Luana Nunes Brito,34,Ciencia da Computacao,Brasilia de Minas,ES,5.79
20300751,Tatiana Santos Monteiro Monteiro,31,Medicina,Juiz de Fora,MG,8.71
20300752,Juliana Pereira Marques,27,Medicina,Uberlandia,RJ,6.76
20300753,Lucas Santos Alves Costa,24,Quimica,Teofilo Otoni,BA,5.07
20300754,Alexandre Rodrigues Souza,26,Fisica,Vicosa,DF,9.9
20300755,Eduardo Ramos Teixeira Soares,30,Administracao,Uberlandia,SP,7.36
20300756,Caio Moura,47,Engenharia de Software,Sao Francisco,BA,9.21
20300757,Gustavo Soares Soares Lopes,29,Engenharia de Software,Brasilia de Minas,BA,7.63
20300758,Beatriz Costa Rocha Machado,32,Matematica,Uberlandia,MG,8.32
20300759,Tatiana Fernandes Nascimento,51,Medicina,Teofilo Otoni,BA,6.52
20300760,Pedro Nascimento Cavalcanti,54,Matematica,Januaria,GO,9.04
20300761,Samuel Ramos Oliveira,50,Engenharia de Software,Almenara,RJ,8.48
20300762,Olivia Andrade Pereira Rodrigues,29,Ciencia da Computacao,Sao Francisco,SP,6.83
20300763,Amanda Oliveira Souza,52,Matematica,Ouro Preto,RJ,5.99
20300764,Isabela Monteiro Vieira,48,Ciencia da Computacao,Almenara,SP,5.33
20300765,Pedro Carvalho Cardoso Rodrigues,55,Engenharia Eletrica,Porteirinha,RJ,9.31
20300766,Igor Dias Machado,35,Administracao,Belo Horizonte,RJ,5.25
20300767,Rafaela Pereira Costa,26,Agronomia,Januaria,ES,7.35
20300768,Thiago Pinto Marques,21,Ciencia da Computacao,Uberlandia,RJ,6.14
20300769,Thiago Rodrigues Freitas,49,Matematica,Januaria,GO,8.77
20300770,Igor Castro,34,Engenharia Eletrica,Pirapora,MG,8.25
20300771,Natalia Machado Oliveira,50,Quimica,Ouro Preto,SP,9.21
20300772,Enzo Ramos Fernandes Nascimento,27,Engenharia de Software,Lavras,BA,9.32
20300773,Olivia Monteiro Souza,34,Medicina,Lavras,RJ,5.09
20300774,Beatriz Barbosa Cavalcanti,23,Quimica,Governador Valadares,RJ,7.73
20300775,Daniela Almeida,41,Matematica,Diamantina,DF,5.21
20300776,Caio Pinto Nunes Martins,43,Administracao,Uberlandia,SP,6.11
20300777,Daniela Santos,20,Engenharia de Software,Diamantina,RJ,9.74
20300778,Daniela Fernandes Ramos Cavalcanti,41,Ciencia da Computacao,Governador Valadares,SP,7.56
20300779,Thiago Marques Machado,27,Agronomia,Montes Claros,DF,9.27
20300780,Juliana Martins Castro,46,Fisica,Montes Claros,BA,6.0
20300781,Tatiana Ribeiro Vieira,26,Engenharia de Software,Teofilo Otoni,DF,5.58
20300782,Matheus Rodrigues,19,Analise e Desenvolvimento de Sistemas,Salinas,GO,8.8
20300783,Alexandre Rocha Mendes Almeida,46,Quimica,Governador Valadares,DF,8.52
20300784,Luana Lima Moura,38,Fisica,Porteirinha,ES,9.53
20300785,Enzo Barbosa Pinto Ribeiro,33,Engenharia Eletrica,Januaria,BA,6.29
20300786,Caio Freitas Ribeiro,19,Fisica,Almenara,ES,9.35
20300787,Carlos Dias Nunes Marques,20,Matematica,Teofilo Otoni,DF,6.95
20300788,Yasmin Oliveira Soares,26,Agronomia,Brasilia de Minas,GO,9.26
20300789,Gabriel Almeida Freitas Vieira,54,Sistemas de Informacao,Teofilo Otoni,MG,9.17
20300790,Gustavo Carvalho Costa,34,Engenharia de Software,Juiz de Fora,MG,9.07
20300791,Juliana Lopes Santos,46,Agronomia,Juiz de Fora,BA,7.83
20300792,Olivia Monteiro Marques Mendes,18,Engenharia de Software,Curvelo,BA,9.27
20300793,Camila Ribeiro Alves Costa,21,Fisica,Uberlandia,RJ,5.18
20300794,Eduardo Moreira Freitas Teixeira,25,Agronomia,Pirapora,BA,5.49
20300795,Debora Mendes,27,Matematica,Pirapora,BA,9.54
20300796,Gustavo Souza Alves,26,Medicina,Governador Valadares,MG,5.24
20300797,Ana Moura Ramos Martins,38,Engenharia Eletrica,Porteirinha,DF,8.08
20300798,Carlos Ferreira Santos,31,Administracao,Governador Valadares,DF,9.12
20300799,Guilherme Souza Ferreira Andrade,37,Sistemas de Informacao,Uberlandia,ES,8.38
20300800,Leticia Lima Ferreira Teixeira,31,Agronomia,Belo Horizonte,MG,6.76
20300801,Eduardo Almeida Moreira Rodrigues,52,Fisica,Montes Claros,SP,6.4
20300802,Juliana Brito,18,Sistemas de Informacao,Sao Francisco,ES,8.9
20300803,Nicolas Moura Cavalcanti Medeiros,54,Administracao,Uberlandia,MG,8.9
20300804,Tatiana Pereira Marques Gomes,19,Engenharia de Software,Vicosa,RJ,7.5
20300805,Gabriel Monteiro Rocha Soares,45,Medicina,Brasilia de Minas,ES,5.56
20300806,Mariana Freitas,51,Analise e Desenvolvimento de Sistemas,Montes Claros,ES,6.56
20300807,Leticia Gomes Andrade Lopes,49,Sistemas de Informacao,Porteirinha,DF,5.02
20300808,Luana Andrade Moura,47,Quimica,Lavras,DF,7.53
20300809,Felipe Vieira Cardoso,19,Medicina,Sao Francisco,SP,7.97
20300810,Beatriz Cavalcanti Souza,20,Analise e Desenvolvimento de Sistemas,Brasilia de Minas,GO,5.33
20300811,Camila Vieira,44,Sistemas de Informacao,Curvelo,MG,6.59
20300812,Olivia Cavalcanti Soares,40,Administracao,Brasilia de Minas,BA,9.73
20300813,Joao Monteiro Teixeira Rocha,34,Ciencia da Computacao,Ouro Preto,DF,9.4
20300814,Mariana Ferreira Martins,25,Engenharia Eletrica,Juiz de Fora,MG,7.25
20300815,Gustavo Carvalho Martins,19,Analise e Desenvolvimento de Sistemas,Diamantina,BA,6.25
20300816,Alexandre Nascimento,24,Quimica,Diamantina,RJ,5.36
20300817,Guilherme Lopes Rocha,42,Analise e Desenvolvimento de Sistemas,Juiz de Fora,RJ,8.64
20300818,Gustavo Silva Castro,49,Ciencia da Computacao,Vicosa,BA,5.63
20300819,Samuel Oliveira,26,Engenharia Eletrica,Januaria,DF,6.43
20300820,Caio Brito Teixeira Andrade,33,Quimica,Uberlandia,GO,6.31
20300821,Debora Ribeiro Martins Moura,29,Agronomia,Porteirinha,ES,5.44
20300822,Natalia Castro Costa Marques,33,Direito,Brasilia de Minas,BA,7.17
20300823,Leticia Lopes Andrade,21,Quimica,Juiz de Fora,RJ,6.74
20300824,Isabela Cavalcanti Nunes Pinto,36,Administracao,Ouro Preto,GO,8.28
20300825,Igor Soares Andrade,47,Administracao,Sao Francisco,GO,8.08
20300826,Samuel Ramos Moura Cardoso,47,Direito,Governador Valadares,DF,7.91
20300827,Natalia Santos Teixeira,34,Analise e Desenvolvimento de Sistemas,Janauba,BA,7.35
20300828,Igor Castro,51,Engenharia Eletrica,Vicosa,DF,5.39
20300829,Daniela Silva Ferreira Santos,34,Ciencia da Computacao,Janauba,BA,9.85
20300830,Enzo Mendes Lopes,53,Medicina,Montes Claros,ES,9.83
20300831,Camila Medeiros Oliveira,35,Fisica,Governador Valadares,DF,7.03
20300832,Felipe Oliveira Teixeira,35,Agronomia,Sao Francisco,BA,6.46
20300833,Carlos Moura Costa,45,Fisica,Almenara,SP,7.97
20300834,Carlos Fernandes Mendes,40,Administracao,Salinas,RJ,7.11
20300835,Helena Ribeiro Almeida Dias,48,Engenharia Eletrica,Salinas,DF,6.22
20300836,Lucas Teixeira Martins Nunes,47,Analise e Desenvolvimento de Sistemas,Almenara,BA,6.61
20300837,Bruno Mendes Soares,35,Quimica,Lavras,ES,8.73
20300838,Beatriz Silva Almeida,50,Fisica,Coronel Fabriciano,RJ,9.6
20300839,Igor Moreira Martins,29,Medicina,Lavras,SP,9.02
20300840,Igor Lopes Barbosa,46,Quimica,Pirapora,GO,5.51
20300841,Amanda Freitas,46,Ciencia da Computacao,Janauba,RJ,7.35
20300842,Gustavo Andrade Dias,34,Ciencia da Computacao,Governador Valadares,GO,7.48
20300843,Juliana Medeiros Dias,48,Engenharia de Software,Teofilo Otoni,GO,7.4
20300844,Yasmin Ribeiro,49,Matematica,Salinas,DF,8.19
20300845,Flavia Moreira Marques,18,Administracao,Salinas,BA,7.05
20300846,Caio Cardoso Nunes Mendes,19,Engenharia de Software,Teofilo Otoni,MG,6.59
20300847,Luana Pinto Castro Silva,53,Engenharia Eletrica,Sao Francisco,BA,5.56
20300848,Juliana Alves Moura Moura,26,Engenharia de Software,Brasilia de Minas,BA,9.28
20300849,Mariana Ramos,21,Quimica,Salinas,BA,9.06
20300850,Eduardo Monteiro Oliveira Teixeira,37,Ciencia da Computacao,Lavras,SP,5.85
20300851,Guilherme Cardoso Silva,43,Medicina,Almenara,GO,6.95
20300852,Eduardo Vieira Martins,20,Ciencia da Computacao,Belo Horizonte,BA,8.22
20300853,Rodrigo Lopes Moreira Carvalho,18,Administracao,Januaria,MG,9.85
20300854,Caio Moreira Fernandes,52,Medicina,Salinas,DF,9.17
20300855,Gabriel Moreira Pereira,41,Ciencia da Computacao,Belo Horizonte,BA,5.5
20300856,Tatiana Andrade Ferreira,54,Agronomia,Ouro Preto,MG,9.58
20300857,Rafaela Vieira Rocha,48,Quimica,Salinas,DF,9.36
20300858,Debora Andrade Gomes Mendes,27,Direito,Salinas,SP,6.07
20300859,Leticia Moura Cavalcanti,25,Administracao,Salinas,BA,5.13
20300860,Matheus Medeiros Moura Andrade,24,Agronomia,Brasilia de Minas,ES,5.54
20300861,Yasmin Martins,30,Administracao,Juiz de Fora,GO,5.09
20300862,Vinicius Souza,55,Medicina,Almenara,SP,6.26
20300863,Vinicius Medeiros Andrade,45,Medicina,Governador Valadares,SP,6.53
20300864,Debora Medeiros Cavalcanti,54,Engenharia Eletrica,Almenara,DF,5.29
20300865,Nicolas Nunes,51,Ciencia da Computacao,Januaria,SP,9.76
20300866,Larissa Freitas Oliveira,32,Sistemas de Informacao,Salinas,RJ,7.99
20300867,Pedro Pinto Lopes,31,Sistemas de Informacao,Uberlandia,MG,5.78
20300868,Tatiana Santos Silva Ferreira,50,Quimica,Lavras,MG,6.43
20300869,Matheus Pinto,23,Agronomia,Uberlandia,BA,8.91
20300870,Gabriel Lima Teixeira Freitas,49,Fisica,Brasilia de Minas,ES,6.88
20300871,Gabriel Machado Carvalho,32,Quimica,Janauba,BA,8.68
20300872,Guilherme Martins Ferreira,21,Analise e Desenvolvimento de Sistemas,Sao Francisco,SP,5.97
20300873,Natalia Nascimento Oliveira,31,Analise e Desenvolvimento de Sistemas,Porteirinha,ES,6.74
20300874,Pedro Brito Vieira,32,Direito,Januaria,MG,7.19
20300875,Ana Teixeira Ferreira,42,Engenharia Eletrica,Curvelo,MG,9.28
20300876,Debora Nunes Machado,46,Analise e Desenvolvimento de Sistemas,Montes Claros,MG,6.48
20300877,Felipe Carvalho Santos,48,Sistemas de Informacao,Belo Horizonte,SP,7.92
20300878,Felipe Medeiros Fernandes Machado,35,Agronomia,Governador Valadares,SP,7.44
20300879,Mariana Santos Freitas,43,Direito,Janauba,RJ,5.36
20300880,Rafaela Pinto Medeiros,28,Engenharia Eletrica,Uberlandia,ES,7.51
20300881,Caio Gomes,36,Sistemas de Informacao,Ouro Preto,SP,8.92
20300882,Pedro Almeida,47,Ciencia da Computacao,Belo Horizonte,BA,5.57
20300883,Vinicius Freitas Lima,41,Matematica,Curvelo,ES,5.02
20300884,Tatiana Barbosa,24,Ciencia da Computacao,Belo Horizonte,MG,6.87
20300885,Juliana Santos,40,Engenharia Eletrica,Curvelo,GO,9.49
20300886,Vinicius Barbosa Vieira Machado,33,Sistemas de Informacao,Vicosa,MG,5.16
20300887,Daniela Ribeiro,32,Matematica,Diamantina,RJ,5.15
20300888,Olivia Cavalcanti,52,Medicina,Montes Claros,SP,6.34
20300889,Pedro Ramos Gomes Souza,48,Administracao,Juiz de Fora,RJ,9.18
20300890,Olivia Medeiros Nascimento,31,Analise e Desenvolvimento de Sistemas,Lavras,RJ,7.27
20300891,Camila Ramos Fernandes Machado,23,Engenharia Eletrica,Salinas,GO,7.94
20300892,Thiago Ferreira Moreira Dias,19,Ciencia da Computacao,Teofilo Otoni,GO,6.85
20300893,Luana Martins Soares Medeiros,45,Engenharia de Software,Montes Claros,BA,6.54
20300894,Flavia Barbosa Ferreira,53,Analise e Desenvolvimento de Sistemas,Governador Valadares,RJ,7.88
20300895,Natalia Pereira Rocha,41,Fisica,Almenara,BA,9.31
20300896,Rodrigo Alves Martins Nunes,46,Matematica,Janauba,BA,8.72
20300897,Samuel Alves Gomes,18,Engenharia Eletrica,Vicosa,DF,9.77
20300898,Eduardo Silva Barbosa,53,Fisica,Governador Valadares,RJ,8.06
20300899,Caio Ferreira,31,Agronomia,Salinas,GO,8.92
20300900,Juliana Costa Nunes,45,Ciencia da Computacao,Sao Francisco,SP,9.44
20300901,Igor Monteiro Moura,21,Ciencia da Computacao,Januaria,BA,8.46
20300902,Beatriz Soares Alves Mendes,26,Sistemas de Informacao,Almenara,ES,7.19
20300903,Matheus Moura Ramos Silva,38,Ciencia da Computacao,Sao Francisco,MG,7.76
20300904,Isabela Moreira Almeida Ferreira,55,Fisica,Teofilo Otoni,ES,8.21
20300905,Isabela Pereira Soares Cardoso,21,Medicina,Ouro Preto,RJ,6.42
20300906,Camila Nunes Ramos Freitas,28,Analise e Desenvolvimento de Sistemas,Governador Valadares,ES,8.91
20300907,Amanda Pinto Mendes,41,Engenharia de Software,Vicosa,MG,9.13
20300908,Luana Moura,20,Administracao,Curvelo,MG,6.72
20300909,Natalia Machado Costa Santos,21,Analise e Desenvolvimento de Sistemas,Almenara,RJ,8.69
20300910,Olivia Pereira Cavalcanti,53,Engenharia Eletrica,Curvelo,SP,9.26
20300911,Olivia Costa,45,Medicina,Janauba,GO,8.55
20300912,Olivia Cavalcanti Fernandes Vieira,23,Direito,Montes Claros,ES,8.5
20300913,Natalia Ramos Mendes Silva,52,Matematica,Montes Claros,BA,6.92
20300914,Caio Rodrigues Vieira Monteiro,47,Sistemas de Informacao,Coronel Fabriciano,DF,7.85
20300915,Yasmin Monteiro,48,Engenharia de Software,Almenara,ES,8.25
20300916,Daniela Dias Rocha,30,Fisica,Januaria,MG,5.39
20300917,Luana Soares,40,Medicina,Teofilo Otoni,RJ,5.68
20300918,Debora Souza,46,Engenharia Eletrica,Almenara,MG,9.38
20300919,Joao Mendes Vieira Pereira,18,Analise e Desenvolvimento de Sistemas,Januaria,ES,7.48
20300920,Felipe Cavalcanti Almeida Souza,49,Medicina,Belo Horizonte,BA,5.04
20300921,Isabela Souza Lopes,43,Medicina,Curvelo,RJ,8.57
20300922,Luana Gomes Costa,39,Matematica,Vicosa,RJ,9.06
20300923,Camila Lopes Moreira,33,Direito,Vicosa,BA,8.11
20300924,Debora Santos Machado,42,Ciencia da Computacao,Brasilia de Minas,MG,8.15
20300925,Felipe Rocha Gomes,29,Agronomia,Ouro Preto,BA,7.6
20300926,Beatriz Silva,18,Analise e Desenvolvimento de Sistemas,Brasilia de Minas,MG,7.59
20300927,Camila Ferreira,24,Medicina,Salinas,GO,9.63
20300928,Yasmin Cardoso Vieira Fernandes,30,Engenharia Eletrica,Salinas,GO,7.53
20300929,Alexandre Vieira Martins Vieira,48,Fisica,Porteirinha,DF,8.66
20300930,Samuel Barbosa Oliveira,30,Analise e Desenvolvimento de Sistemas,Curvelo,SP,6.77
20300931,Rafaela Cardoso,48,Engenharia Eletrica,Almenara,SP,7.78
20300932,Olivia Pereira,25,Fisica,Uberlandia,DF,7.54
20300933,Felipe Santos Vieira Pinto,42,Quimica,Vicosa,RJ,8.56
20300934,Gabriel Marques Fernandes,31,Sistemas de Informacao,Lavras,SP,9.71
20300935,Nicolas Pinto Barbosa,37,Direito,Governador Valadares,BA,5.16
20300936,Luana Oliveira Monteiro,18,Engenharia de Software,Diamantina,SP,5.78
20300937,Joao Dias Costa Freitas,20,Analise e Desenvolvimento de Sistemas,Sao Francisco,ES,8.42
20300938,Beatriz Souza,30,Matematica,Uberlandia,SP,9.32
20300939,Eduardo Oliveira Lopes,25,Ciencia da Computacao,Governador Valadares,DF,8.82
20300940,Isabela Marques Nascimento,34,Quimica,Salinas,ES,5.76
20300941,Debora Moreira Cardoso,36,Fisica,Vicosa,SP,9.27
20300942,Olivia Alves Brito,31,Quimica,Salinas,ES,5.48
20300943,Flavia Pereira Moreira,31,Matematica,Brasilia de Minas,MG,6.29
20300944,Eduardo Barbosa,18,Sistemas de Informacao,Governador Valadares,MG,5.27
20300945,Joao Lopes,39,Engenharia Eletrica,Pirapora,DF,8.87
20300946,Debora Pereira Machado Pereira,19,Analise e Desenvolvimento de Sistemas,Sao Francisco,GO,7.61
20300947,Ana Freitas,55,Sistemas de Informacao,Curvelo,DF,7.27
20300948,Debora Pereira,40,Agronomia,Ouro Preto,GO,8.45
20300949,Larissa Gomes Ramos,20,Medicina,Belo Horizonte,ES,5.72
20300950,Gabriel Pinto,18,Medicina,Coronel Fabriciano,DF,5.2
20300951,Enzo Nunes Nunes,50,Engenharia de Software,Vicosa,SP,6.19
20300952,Lucas Teixeira Nascimento,38,Sistemas de Informacao,Governador Valadares,MG,6.23
20300953,Larissa Barbosa Silva Dias,39,Direito,Vicosa,ES,6.19
20300954,Isabela Cardoso,49,Administracao,Brasilia de Minas,RJ,9.49
20300955,Bruno Santos Oliveira Dias,38,Quimica,Vicosa,MG,6.84
20300956,Camila Brito Silva,49,Medicina,Janauba,ES,5.39
20300957,Tatiana Ferreira,32,Direito,Teofilo Otoni,SP,7.21
20300958,Rafaela Medeiros,53,Analise e Desenvolvimento de Sistemas,Janauba,MG,8.68
20300959,Daniela Almeida Ferreira,44,Agronomia,Coronel Fabriciano,RJ,5.28
20300960,Felipe Lopes Moreira Teixeira,40,Engenharia de Software,Salinas,MG,5.21
20300961,Igor Mendes,50,Fisica,Brasilia de Minas,SP,6.82
20300962,Luana Ramos Silva,22,Quimica,Diamantina,ES,9.04
20300963,Pedro Martins Nascimento,50,Agronomia,Januaria,GO,6.75
20300964,Vinicius Barbosa Silva Ribeiro,54,Engenharia Eletrica,Sao Francisco,BA,7.24
20300965,Ana Costa Medeiros,51,Engenharia de Software,Janauba,BA,6.76
20300966,Yasmin Alves Rocha,25,Analise e Desenvolvimento de Sistemas,Salinas,ES,8.38
20300967,Flavia Nunes Teixeira Fernandes,49,Matematica,Vicosa,RJ,6.63
20300968,Pedro Nascimento Pinto,20,Quimica,Juiz de Fora,GO,6.23
20300969,Guilherme Alves,18,Administracao,Diamantina,DF,7.9
20300970,Thiago Andrade Moura Mendes,39,Engenharia Eletrica,Vicosa,RJ,9.2
20300971,Nicolas Santos Santos,51,Engenharia de Software,Lavras,RJ,6.62
20300972,Samuel Ramos Oliveira,54,Analise e Desenvolvimento de Sistemas,Porteirinha,ES,6.89
20300973,Fernanda Ribeiro Silva,28,Engenharia de Software,Almenara,BA,6.65
20300974,Joao Oliveira Rodrigues,40,Fisica,Porteirinha,MG,7.51
20300975,Caio Almeida Teixeira,26,Engenharia de Software,Belo Horizonte,ES,9.79
20300976,Vinicius Teixeira,19,Engenharia de Software,Brasilia de Minas,DF,7.9
20300977,Eduardo Souza Machado,31,Engenharia Eletrica,Ouro Preto,RJ,5.51
20300978,Daniela Marques,28,Matematica,Governador Valadares,GO,6.6
20300979,Matheus Moreira Medeiros,23,Analise e Desenvolvimento de Sistemas,Pirapora,SP,7.96
20300980,Joao Andrade Oliveira Andrade,22,Quimica,Porteirinha,RJ,6.02
20300981,Felipe Gomes Dias,29,Sistemas de Informacao,Salinas,RJ,7.56
20300982,Guilherme Gomes Alves Barbosa,26,Medicina,Janauba,RJ,7.71
20300983,Joao Carvalho Soares,50,Direito,Sao Francisco,MG,9.28
20300984,Isabela Rocha,20,Agronomia,Janauba,SP,6.4
20300985,Lucas Dias Moura Rocha,46,Administracao,Coronel Fabriciano,BA,8.47
20300986,Felipe Lima Mendes Barbosa,41,Matematica,Coronel Fabriciano,DF,9.13
20300987,Daniela Barbosa Moreira Medeiros,22,Quimica,Vicosa,RJ,7.56
20300988,Mariana Mendes,38,Ciencia da Computacao,Lavras,ES,8.17
20300989,Camila Barbosa Alves Pereira,27,Administracao,Almenara,DF,9.64
20300990,Samuel Ribeiro Barbosa Barbosa,50,Medicina,Diamantina,BA,6.8
20300991,Gabriel Pinto Alves,42,Engenharia de Software,Curvelo,GO,8.34
20300992,Nicolas Mendes Martins,29,Fisica,Curvelo,BA,9.72
20300993,Luana Ribeiro Soares Moura,34,Agronomia,Belo Horizonte,GO,7.75
20300994,Olivia Castro Machado Soares,19,Engenharia Eletrica,Salinas,DF,8.65
20300995,Eduardo Marques Ferreira,46,Engenharia Eletrica,Uberlandia,SP,7.72
20300996,Larissa Marques Freitas Santos,26,Engenharia Eletrica,Sao Francisco,SP,6.8
20300997,Nicolas Teixeira Nunes Oliveira,32,Engenharia de Software,Teofilo Otoni,GO,8.59
20300998,Matheus Barbosa Rocha Nascimento,25,Administracao,Brasilia de Minas,DF,7.94
20300999,Rodrigo Fernandes,37,Engenharia Eletrica,Coronel Fabriciano,ES,6.56
20301000,Fernanda Teixeira Ribeiro Moura,24,Engenharia de Software,Coronel Fabriciano,RJ,8.6
20301001,Thiago Marques Machado,23,Matematica,Sao Francisco,MG,7.65
20301002,Helena Brito Freitas,40,Engenharia Eletrica,Brasilia de Minas,MG,5.24
20301003,Beatriz Silva,48,Ciencia da Computacao,Governador Valadares,GO,5.24
20301004,Pedro Cardoso Soares,42,Matematica,Juiz de Fora,BA,6.07
20301005,Yasmin Oliveira Machado,49,Matematica,Montes Claros,RJ,5.43
20301006,Rafaela Carvalho,34,Quimica,Almenara,DF,9.27
20301007,Larissa Brito Freitas Costa,47,Fisica,Diamantina,BA,9.56
20301008,Alexandre Soares Brito,25,Ciencia da Computacao,Sao Francisco,BA,9.48
20301009,Gustavo Barbosa Carvalho,55,Medicina,Ouro Preto,ES,9.05
20301010,Gabriel Almeida,28,Medicina,Salinas,BA,7.27
20301011,Gabriel Brito Monteiro,41,Quimica,Janauba,GO,8.24
20301012,Samuel Silva Moura,30,Engenharia Eletrica,Janauba,MG,9.27
20301013,Daniela Castro Martins,18,Engenharia de Software,Januaria,SP,7.83
20301014,Camila Ramos Almeida,53,Analise e Desenvolvimento de Sistemas,Almenara,RJ,7.14
20301015,Debora Carvalho,54,Engenharia de Software,Uberlandia,BA,9.08
20301016,Nicolas Rocha Brito,34,Direito,Brasilia de Minas,BA,8.31
20301017,Flavia Lima Fernandes Medeiros,51,Engenharia de Software,Uberlandia,GO,5.79
20301018,Caio Lopes,41,Matematica,Brasilia de Minas,SP,6.59
20301019,Thiago Brito Martins,47,Matematica,Pirapora,BA,6.83
20301020,Caio Cavalcanti,26,Direito,Juiz de Fora,DF,8.23
20301021,Larissa Nunes Rocha,54,Quimica,Uberlandia,RJ,9.88
20301022,Rodrigo Soares Cavalcanti Cavalcanti,34,Ciencia da Computacao,Lavras,SP,9.89
20301023,Bruno Pereira Nunes,21,Engenharia de Software,Belo Horizonte,RJ,9.23
20301024,Joao Rodrigues Nascimento,21,Analise e Desenvolvimento de Sistemas,Almenara,ES,6.61
20301025,Pedro Freitas Carvalho,37,Quimica,Uberlandia,GO,6.67
20301026,Tatiana Cardoso Santos,52,Administracao,Curvelo,BA,6.35
20301027,Gustavo Nascimento Silva,48,Quimica,Coronel Fabriciano,GO,7.77
20301028,Helena Rocha,45,Fisica,Porteirinha,MG,5.79
20301029,Alexandre Medeiros,29,Medicina,Vicosa,DF,7.78
20301030,Luana Soares Santos,33,Agronomia,Pirapora,BA,9.9
20301031,Bruno Pinto Dias,39,Fisica,Almenara,MG,8.42
20301032,Pedro Freitas Brito,55,Medicina,Januaria,MG,6.0
20301033,Igor Lima Machado,35,Matematica,Diamantina,SP,7.96
20301034,Carlos Rodrigues Rocha,40,Agronomia,Uberlandia,ES,7.97
20301035,Helena Soares Nascimento Ribeiro,26,Engenharia Eletrica,Diamantina,GO,7.62
20301036,Ana Rocha Dias,48,Analise e Desenvolvimento de Sistemas,Salinas,SP,9.79
20301037,Felipe Pereira Costa,52,Sistemas de Informacao,Salinas,DF,6.02
20301038,Larissa Pinto Pereira,40,Analise e Desenvolvimento de Sistemas,Teofilo Otoni,GO,5.96
20301039,Juliana Cavalcanti Ribeiro,53,Ciencia da Computacao,Januaria,RJ,7.73
20301040,Gabriel Dias Vieira Castro,54,Direito,Almenara,BA,6.73
20301041,Nicolas Martins,48,Administracao,Ouro Preto,ES,8.71
20301042,Caio Santos,49,Fisica,Juiz de Fora,DF,8.96
20301043,Camila Medeiros Nascimento Lima,53,Matematica,Uberlandia,ES,8.54
20301044,Joao Medeiros Moura Andrade,48,Agronomia,Coronel Fabriciano,BA,6.7
20301045,Luana Andrade,29,Engenharia Eletrica,Porteirinha,BA,7.4
20301046,Enzo Rodrigues Castro Cavalcanti,50,Engenharia Eletrica,Uberlandia,SP,7.92
20301047,Gustavo Machado,35,Analise e Desenvolvimento de Sistemas,Teofilo Otoni,RJ,7.73
20301048,Enzo Vieira Ramos,22,Analise e Desenvolvimento de Sistemas,Almenara,BA,5.81
20301049,Mariana Vieira Silva Cavalcanti,36,Fisica,Pirapora,DF,6.84
20301050,Flavia Machado,30,Administracao,Vicosa,DF,7.63
20301051,Thiago Santos Oliveira Lopes,22,Engenharia de Software,Diamantina,ES,8.74
20301052,Alexandre Nascimento Mendes,25,Direito,Brasilia de Minas,GO,7.12
20301053,Rodrigo Medeiros Freitas,45,Analise e Desenvolvimento de Sistemas,Curvelo,ES,9.85
20301054,Juliana Dias Barbosa,48,Quimica,Lavras,RJ,7.27
20301055,Isabela Martins Freitas,48,Ciencia da Computacao,Curvelo,DF,7.41
20301056,Matheus Marques Marques,30,Quimica,Belo Horizonte,SP,7.67
20301057,Flavia Moreira Medeiros,46,Engenharia de Software,Janauba,RJ,9.4
20301058,Ana Santos,49,Agronomia,Salinas,SP,6.99
20301059,Alexandre Costa Nunes Vieira,27,Engenharia de Software,Uberlandia,DF,6.02
20301060,Enzo Alves Medeiros Castro,37,Matematica,Juiz de Fora,RJ,7.63
20301061,Gustavo Oliveira,31,Medicina,Porteirinha,ES,8.43
