matricula,nome,idade,curso,cidade,uf,cra
20339160,Luana Rodrigues Almeida,37,Direito,Curvelo,DF,8.21
20339161,Gabriel Rodrigues,50,Fisica,Vicosa,MG,8.02
20339162,Nicolas Souza,35,Engenharia de Software,Teofilo Otoni,GO,6.59
20339163,Flavia Ferreira Monteiro,18,Direito,Vicosa,GO,9.7
20339164,Flavia Martins Moreira,37,Agronomia,Pirapora,GO,8.15
20339165,Carlos Freitas,43,Ciencia da Computacao,Januaria,ES,9.16
20339166,Igor Monteiro Ferreira Nascimento,55,Engenharia Eletrica,Janauba,BA,8.52
20339167,Gabriel Moreira Vieira,35,Engenharia de Software,Montes Claros,DF,5.13
20339168,Beatriz Marques Lima,39,Quimica,Salinas,RJ,7.45
20339169,Beatriz Gomes,29,Matematica,Juiz de Fora,GO,9.19
20339170,Leticia Nunes Carvalho,19,Analise e Desenvolvimento de Sistemas,Montes Claros,SP,7.71
20339171,Eduardo Silva Alves,31,Agronomia,Curvelo,GO,8.6
20339172,Larissa Freitas Dias,28,Direito,Ouro Preto,DF,5.37
20339173,Joao Pereira Barbosa,39,Engenharia de Software,Sao Francisco,ES,7.72
20339174,Daniela Martins,23,Matematica,Teofilo Otoni,SP,6.65
20339175,Matheus Monteiro Ribeiro,19,Sistemas de Informacao,Pirapora,GO,6.82
20339176,Isabela Costa Ramos Brito,48,Sistemas de Informacao,Ouro Preto,RJ,5.81
20339177,Tatiana Cardoso Lima,52,Medicina,Montes Claros,SP,9.81
20339178,Beatriz Andrade Cavalcanti Fernandes,38,Sistemas de Informacao,Governador Valadares,DF,8.8
20339179,Rodrigo Pinto Vieira,25,Engenharia de Software,Vicosa,GO,8.71
20339180,Eduardo Soares Costa Mendes,42,Engenharia Eletrica,Januaria,ES,9.41
20339181,Mariana Machado Fernandes,24,Engenharia Eletrica,Sao Francisco,BA,7.17
20339182,Leticia Carvalho Moreira Lima,44,Sistemas de Informacao,Diamantina,RJ,5.68
20339183,Daniela Lima Pinto Carvalho,55,Ciencia da Computacao,Almenara,RJ,6.5
20339184,Caio Freitas Ribeiro Dias,23,Analise e Desenvolvimento de Sistemas,Curvelo,BA,5.84
20339185,Ana Dias Marques,53,Medicina,Coronel Fabriciano,SP,6.94
20339186,Helena Moreira Machado,36,Matematica,Diamantina,MG,8.65
20339187,Rafaela Medeiros Souza Ramos,24,Administracao,Pirapora,MG,8.03
20339188,Vinicius Andrade Ribeiro Cardoso,50,Administracao,Montes Claros,RJ,6.38
20339189,Eduardo Gomes Monteiro Ferreira,42,Matematica,Januaria,SP,9.48
20339190,Rodrigo Machado Cardoso,42,Medicina,Juiz de Fora,GO,9.47
20339191,Lucas Ribeiro Machado,27,Administracao,Uberlandia,GO,5.4
20339192,Eduardo Ribeiro Vieira,29,Engenharia Eletrica,Belo Horizonte,MG,6.78
20339193,Pedro Fernandes Oliveira,18,Administracao,Almenara,SP,6.48
20339194,Eduardo Cavalcanti Nascimento Marques,20,Sistemas de Informacao,Juiz de Fora,GO,9.88
20339195,Natalia Castro Cardoso,28,Agronomia,Lavras,DF,6.37
20339196,Thiago Nunes,33,Matematica,Pirapora,ES,7.28
20339197,Nicolas Mendes Ramos,53,Administracao,Teofilo Otoni,MG,9.41
20339198,Natalia Silva Nascimento,23,Administracao,Janauba,RJ,9.14
20339199,Gabriel Almeida Souza Gomes,54,Engenharia Eletrica,Lavras,GO,5.13
20339200,Gustavo Ribeiro Costa,33,Engenharia Eletrica,Coronel Fabriciano,SP,5.97
20339201,Flavia Martins Mendes Carvalho,27,Matematica,Ouro Preto,ES,5.06
20339202,Larissa Oliveira Alves Lima,52,Engenharia de Software,Janauba,RJ,8.94
20339203,Ana Martins Moreira,39,Engenharia Eletrica,Porteirinha,RJ,7.05
20339204,Igor Silva Costa,19,Agronomia,Belo Horizonte,RJ,7.34
20339205,Gustavo Costa,50,Engenharia de Software,Curvelo,RJ,6.32
20339206,Nicolas Silva Santos,43,Agronomia,Diamantina,ES,9.14
20339207,Rafaela Martins Pinto,50,Ciencia da Computacao,Ouro Preto,DF,5.81
20339208,Yasmin Vieira,21,Fisica,Montes Claros,SP,6.65
20339209,Caio Mendes Cavalcanti,54,Ciencia da Computacao,Belo Horizonte,GO,6.31
20339210,Samuel Cardoso Medeiros,40,Administracao,Governador Valadares,ES,8.4
20339211,Thiago Mendes Ramos,55,Direito,Pirapora,DF,8.26
20339212,Mariana Ferreira,50,Matematica,Janauba,RJ,6.06
20339213,Rafaela Souza Rodrigues,31,Matematica,Almenara,BA,7.94
20339214,Felipe Almeida Nascimento Gomes,19,Analise e Desenvolvimento de Sistemas,Porteirinha,MG,7.69
20339215,Joao Castro Almeida,45,Ciencia da Computacao,Lavras,MG,6.98
20339216,Enzo Moura Teixeira Barbosa,34,Engenharia de Software,Almenara,SP,5.06
20339217,Thiago Pereira Andrade,21,Matematica,Almenara,BA,9.77
20339218,Lucas Gomes Mendes,34,Administracao,Ouro Preto,MG,5.86
20339219,Vinicius Machado Machado Alves,46,Engenharia Eletrica,Januaria,RJ,6.75
20339220,Caio Soares Freitas Moreira,18,Quimica,Ouro Preto,BA,8.87
20339221,Joao Vieira Monteiro Rocha,27,Matematica,Porteirinha,MG,9.8
20339222,Fernanda Oliveira Cardoso,55,Engenharia de Software,Diamantina,ES,6.86
20339223,Daniela Costa Silva Ramos,34,Direito,Belo Horizonte,ES,5.88
20339224,Alexandre Cavalcanti Teixeira,37,Administracao,Teofilo Otoni,MG,9.18
20339225,Olivia Pinto Lima Castro,42,Ciencia da Computacao,Salinas,MG,5.63
20339226,Rodrigo Nascimento Martins,43,Administracao,Belo Horizonte,GO,5.97
20339227,Beatriz Cardoso Nunes Oliveira,54,Fisica,Belo Horizonte,ES,6.02
20339228,Ana Cavalcanti Ramos Mendes,50,Direito,Uberlandia,GO,8.15
20339229,Tatiana Brito Nascimento,27,Agronomia,Almenara,DF,9.3
20339230,Debora Barbosa,30,Medicina,Ouro Preto,SP,8.31
20339231,Matheus Cavalcanti Gomes,19,Engenharia Eletrica,Curvelo,RJ,5.89
20339232,Beatriz Freitas,35,Direito,Governador Valadares,BA,7.7
20339233,Gabriel Ribeiro Pinto Lopes,32,Analise e Desenvolvimento de Sistemas,Diamantina,SP,8.31
20339234,Pedro Medeiros Teixeira,36,Agronomia,Vicosa,GO,7.9
20339235,Enzo Alves,40,Matematica,Curvelo,BA,8.14
20339236,Matheus Silva Vieira,48,Agronomia,Janauba,MG,7.98
20339237,Gabriel Cardoso Medeiros Rocha,50,Ciencia da Computacao,Coronel Fabriciano,BA,5.02
20339238,Fernanda Ferreira Pinto,47,Sistemas de Informacao,Coronel Fabriciano,GO,5.29
20339239,Pedro Brito Freitas Silva,28,Engenharia Eletrica,Governador Valadares,GO,9.45
20339240,Nicolas Almeida Lopes Brito,22,Engenharia de Software,Salinas,MG,7.53
20339241,Leticia Moreira Moura,33,Engenharia Eletrica,Governador Valadares,MG,5.65
20339242,Tatiana Carvalho Martins Brito,43,Administracao,Brasilia de Minas,GO,6.8
20339243,Alexandre Souza Ribeiro Oliveira,28,Medicina,Teofilo Otoni,SP,7.77
20339244,Samuel Fernandes Pereira,28,Agronomia,Teofilo Otoni,GO,6.36
20339245,Thiago Mendes,23,Engenharia de Software,Almenara,MG,7.67
20339246,Guilherme Soares Cavalcanti,53,Fisica,Lavras,BA,9.86
20339247,Samuel Martins Fernandes,18,Direito,Sao Francisco,BA,7.93
20339248,Joao Andrade,37,Administracao,Lavras,MG,8.16
20339249,Guilherme Lima Mendes,36,Fisica,Salinas,RJ,5.55
20339250,Bruno Moura Rodrigues,53,Agronomia,Almenara,RJ,6.27
20339251,Helena Machado Rodrigues,32,Engenharia Eletrica,Brasilia de Minas,GO,9.38
20339252,Igor Santos Rodrigues Nascimento,38,Sistemas de Informacao,Diamantina,GO,9.89
20339253,Enzo Rocha Rodrigues,28,Ciencia da Computacao,Vicosa,MG,6.52
20339254,Guilherme Freitas Marques,29,Fisica,Curvelo,BA,6.63
20339255,Vinicius Barbosa Cardoso,35,Medicina,Sao Francisco,SP,8.58
20339256,Alexandre Oliveira Castro,50,Agronomia,Porteirinha,MG,7.55
20339257,Natalia Oliveira Moreira Ramos,50,Medicina,Januaria,BA,5.47
20339258,Thiago Cardoso Castro Pinto,38,Fisica,Porteirinha,RJ,9.76
20339259,Felipe Fernandes Rocha,36,Direito,Ouro Preto,ES,8.17
20339260,Guilherme Carvalho,47,Medicina,Janauba,RJ,7.55
20339261,Nicolas Freitas Silva,49,Agronomia,Porteirinha,RJ,9.04
20339262,Debora Almeida Freitas,30,Matematica,Porteirinha,SP,5.71
20339263,Felipe Rocha Lopes,33,Quimica,Curvelo,GO,6.29
20339264,Natalia Dias,20,Quimica,Almenara,DF,7.07
20339265,Juliana Freitas,51,Analise e Desenvolvimento de Sistemas,Brasilia de Minas,ES,5.01
20339266,Felipe Martins Oliveira,18,Agronomia,Montes Claros,DF,6.92
20339267,Vinicius Andrade Pereira,46,Quimica,Ouro Preto,RJ,8.31
20339268,Carlos Barbosa Moreira,21,Direito,Sao Francisco,ES,5.89
20339269,Natalia Monteiro Castro Costa,43,Administracao,Lavras,SP,8.99
20339270,Lucas Alves,35,Analise e Desenvolvimento de Sistemas,Ouro Preto,GO,9.25
20339271,Bruno Mendes Oliveira,28,Administracao,Juiz de Fora,MG,6.45
20339272,Camila Castro Castro,19,Medicina,Brasilia de Minas,SP,5.79
20339273,Tatiana Teixeira Marques Freitas,50,Sistemas de Informacao,Almenara,GO,5.46
20339274,Tatiana Ribeiro Dias,24,Matematica,Porteirinha,ES,6.37
20339275,Alexandre Barbosa,27,Medicina,Coronel Fabriciano,RJ,8.47
20339276,Natalia Nunes,25,Quimica,Coronel Fabriciano,DF,8.64
20339277,Gabriel Carvalho Martins,28,Direito,Porteirinha,BA,6.42
20339278,Daniela Ramos Moura Rodrigues,31,Sistemas de Informacao,Juiz de Fora,GO,8.84
20339279,Flavia Brito Costa Ferreira,48,Administracao,Brasilia de Minas,RJ,8.44
20339280,Debora Castro Monteiro,29,Fisica,Lavras,RJ,6.13
20339281,Yasmin Almeida Almeida,45,Medicina,Janauba,MG,9.18
20339282,Samuel Andrade Lima,45,Medicina,Brasilia de Minas,DF,5.71
20339283,Gustavo Pereira Rodrigues,33,Administracao,Montes Claros,MG,9.01
20339284,Gabriel Lima Castro,35,Ciencia da Computacao,Belo Horizonte,GO,9.8
20339285,Alexandre Dias,46,Ciencia da Computacao,Diamantina,RJ,8.74
20339286,Bruno Monteiro,49,Matematica,Sao Francisco,GO,8.39
20339287,Felipe Carvalho Alves,31,Matematica,Teofilo Otoni,RJ,5.2
20339288,Lucas Ramos Cardoso,35,Direito,Curvelo,GO,5.1
20339289,Fernanda Rocha Barbosa Vieira,45,Quimica,Diamantina,SP,7.08
20339290,Carlos Carvalho Cavalcanti,47,Engenharia de Software,Uberlandia,MG,6.16
20339291,Pedro Dias,48,Direito,Uberlandia,MG,7.87
20339292,Mariana Vieira Brito,36,Quimica,Coronel Fabriciano,BA,8.06
20339293,Alexandre Vieira Alves,44,Fisica,Coronel Fabriciano,ES,9.6
20339294,Flavia Moura Dias Medeiros,31,Ciencia da Computacao,Janauba,MG,9.6
20339295,Thiago Freitas Cavalcanti,43,Sistemas de Informacao,Salinas,MG,7.3
20339296,Pedro Lopes,27,Engenharia Eletrica,Lavras,RJ,5.53
20339297,Juliana Brito Martins,34,Matematica,Vicosa,SP,6.8
20339298,Fernanda Ribeiro,39,Agronomia,Governador Valadares,DF,6.44
20339299,Mariana Moura,37,Analise e Desenvolvimento de Sistemas,Brasilia de Minas,RJ,7.47
20339300,Thiago Rodrigues Oliveira,24,Fisica,Pirapora,RJ,5.85
20339301,Eduardo Rocha Dias Machado,22,Quimica,Teofilo Otoni,BA,8.21
20339302,Eduardo Nascimento Santos,51,Ciencia da Computacao,Governador Valadares,GO,9.46
20339303,Gabriel Machado Souza Brito,26,Agronomia,Coronel Fabriciano,MG,6.43
20339304,Mariana Cardoso Mendes,32,Engenharia Eletrica,Pirapora,BA,8.6
20339305,Flavia Souza Alves,36,Matematica,Salinas,BA,6.93
20339306,Fernanda Freitas Gomes,22,Fisica,Belo Horizonte,DF,5.04
20339307,Leticia Lima,34,Ciencia da Computacao,Januaria,ES,8.33
20339308,Mariana Barbosa Pinto,42,Ciencia da Computacao,Porteirinha,SP,9.1
20339309,Pedro Carvalho Ferreira Medeiros,39,Ciencia da Computacao,Ouro Preto,ES,8.51
20339310,Rafaela Pereira Oliveira,46,Sistemas de Informacao,Vicosa,SP,7.86
20339311,Joao Cardoso Cardoso,35,Matematica,Almenara,GO,6.53
20339312,Felipe Silva Marques Cardoso,46,Medicina,Coronel Fabriciano,ES,9.32
20339313,Eduardo Ramos Lima Soares,31,Agronomia,Sao Francisco,MG,8.34
20339314,Guilherme Ribeiro Monteiro,32,Agronomia,Almenara,SP,5.64
20339315,Gustavo Dias Ribeiro,22,Sistemas de Informacao,Teofilo Otoni,DF,5.1
20339316,Olivia Moura Ramos Almeida,48,Direito,Vicosa,SP,8.56
20339317,Tatiana Martins,31,Analise e Desenvolvimento de Sistemas,Porteirinha,MG,9.48
20339318,Nicolas Marques Nunes,39,Analise e Desenvolvimento de Sistemas,Almenara,DF,6.21
20339319,Amanda Martins Ribeiro,18,Medicina,Ouro Preto,ES,7.97
20339320,Beatriz Dias Lima Barbosa,27,Medicina,Diamantina,DF,6.61
20339321,Felipe Alves,22,Fisica,Curvelo,RJ,6.58
20339322,Tatiana Alves Alves,35,Quimica,Curvelo,RJ,5.42
20339323,Luana Lopes Pinto,38,Direito,Teofilo Otoni,MG,5.43
20339324,Olivia Lopes Lopes Lima,34,Direito,Pirapora,RJ,7.41
20339325,Thiago Oliveira Machado Oliveira,34,Sistemas de Informacao,Curvelo,ES,7.4
20339326,Mariana Freitas Cardoso,41,Administracao,Lavras,GO,5.56
20339327,Fernanda Nascimento Castro,43,Engenharia Eletrica,Salinas,MG,8.47
20339328,Leticia Brito Lopes,28,Quimica,Sao Francisco,GO,8.89
20339329,Felipe Freitas Machado,43,Sistemas de Informacao,Coronel Fabriciano,DF,6.05
20339330,Olivia Silva,32,Ciencia da Computacao,Diamantina,ES,7.17
20339331,Olivia Andrade Carvalho,41,Sistemas de Informacao,Salinas,BA,6.08
20339332,Bruno Teixeira Cavalcanti,30,Engenharia Eletrica,Belo Horizonte,RJ,6.75
20339333,Debora Ferreira,40,Fisica,Brasilia de Minas,BA,9.06
20339334,Vinicius Medeiros Souza,35,Agronomia,Porteirinha,ES,6.41
20339335,Flavia Lopes Carvalho,40,Medicina,Sao Francisco,BA,6.86
20339336,Matheus Mendes,39,Engenharia de Software,Curvelo,DF,8.95
20339337,Alexandre Nascimento,18,Direito,Belo Horizonte,MG,8.26
20339338,Alexandre Soares,33,Medicina,Governador Valadares,BA,5.42
20339339,Daniela Souza,40,Analise e Desenvolvimento de Sistemas,Ouro Preto,BA,6.65
20339340,Daniela Dias Alves,19,Fisica,Salinas,BA,9.7
20339341,Juliana Nunes Silva,25,Sistemas de Informacao,Lavras,DF,5.22
20339342,Carlos Cavalcanti Machado Nunes,31,Direito,Sao Francisco,SP,9.73
20339343,Camila Medeiros Machado Ribeiro,27,Matematica,Januaria,RJ,9.53
20339344,Camila Souza Nascimento,52,Engenharia de Software,Coronel Fabriciano,SP,8.11
20339345,Yasmin Costa,33,Agronomia,Almenara,ES,5.99
20339346,Igor Lopes,51,Fisica,Ouro Preto,GO,5.3
20339347,Felipe Rodrigues,44,Sistemas de Informacao,Salinas,GO,6.13
20339348,Gabriel Souza Fernandes Gomes,48,Engenharia de Software,Belo Horizonte,SP,9.83
20339349,Rafaela Marques,47,Ciencia da Computacao,Diamantina,RJ,7.33
20339350,Amanda Castro,48,Administracao,Uberlandia,ES,9.16
20339351,Fernanda Soares Nunes Nascimento,54,Fisica,Porteirinha,DF,9.16
20339352,Pedro Mendes Monteiro Rodrigues,52,Agronomia,Montes Claros,SP,6.82
20339353,Rodrigo Medeiros,42,Administracao,Curvelo,MG,6.67
20339354,Thiago Vieira,23,Agronomia,Salinas,MG,6.59
20339355,Joao Rodrigues Souza,55,Medicina,Porteirinha,MG,7.89
20339356,Beatriz Gomes Lima,53,Ciencia da Computacao,Governador Valadares,DF,6.11
20339357,Guilherme Ferreira Nascimento,45,Analise e Desenvolvimento de Sistemas,Janauba,BA,6.11
20339358,Mariana Silva Gomes,51,Quimica,Almenara,DF,6.96
20339359,Tatiana Castro Soares,28,Engenharia Eletrica,Lavras,BA,7.55
20339360,Tatiana Medeiros Moura,32,Quimica,Sao Francisco,DF,7.63
20339361,Yasmin Moreira Alves,31,Medicina,Janauba,DF,7.13
20339362,Helena Cardoso Mendes Carvalho,32,Ciencia da Computacao,Janauba,RJ,5.34
20339363,Daniela Ferreira Moreira,44,Matematica,Uberlandia,GO,5.26
20339364,Rafaela Cardoso Pereira Moreira,45,Engenharia de Software,Sao Francisco,RJ,5.26
20339365,Joao Barbosa Vieira Carvalho,36,Direito,Governador Valadares,SP,6.56
20339366,Rafaela Andrade Carvalho Teixeira,37,Engenharia de Software,Juiz de Fora,SP,7.56
20339367,Felipe Souza Santos,20,Fisica,Montes Claros,ES,7.25
20339368,Daniela Lima Martins,19,Medicina,Belo Horizonte,BA,6.54
20339369,Camila Dias Lima,31,Matematica,Coronel Fabriciano,MG,6.8
20339370,Larissa Ribeiro,29,Matematica,Belo Horizonte,MG,6.13
20339371,Joao Moura Teixeira,33,Matematica,Porteirinha,SP,6.99
20339372,Fernanda Andrade Rodrigues Moura,43,Direito,Januaria,RJ,9.53
20339373,Debora Lopes Castro,18,Sistemas de Informacao,Almenara,GO,9.32
20339374,Fernanda Monteiro,51,Fisica,Ouro Preto,BA,6.62
20339375,Eduardo Rocha Pereira Monteiro,34,Ciencia da Computacao,Coronel Fabriciano,GO,8.99
20339376,Ana Soares,33,Direito,Janauba,MG,5.57
20339377,Flavia Moura Teixeira Ferreira,36,Agronomia,Belo Horizonte,BA,8.9
20339378,Tatiana Freitas Castro,19,Fisica,Almenara,BA,7.83
20339379,Rodrigo Silva,31,Administracao,Brasilia de Minas,BA,8.71
20339380,Fernanda Barbosa Moura Oliveira,31,Administracao,Lavras,BA,6.91
20339381,Debora Cavalcanti Almeida,23,Analise e Desenvolvimento de Sistemas,Juiz de Fora,DF,8.68
20339382,Flavia Santos Rodrigues Ferreira,31,Ciencia da Computacao,Januaria,ES,8.36
20339383,Juliana Fernandes Silva,38,Sistemas de Informacao,Januaria,ES,7.18
20339384,Beatriz Lima,20,Medicina,Brasilia de Minas,BA,9.3
20339385,Yasmin Almeida,31,Engenharia Eletrica,Janauba,GO,7.79
20339386,Bruno Costa,50,Medicina,Almenara,RJ,6.92
20339387,Enzo Castro,23,Fisica,Uberlandia,MG,5.04
20339388,Caio Medeiros Oliveira,46,Analise e Desenvolvimento de Sistemas,Porteirinha,RJ,8.26
20339389,Beatriz Moreira,42,Engenharia de Software,Curvelo,DF,5.17
20339390,Samuel Alves Almeida,19,Quimica,Coronel Fabriciano,DF,7.53
20339391,Isabela Ramos,23,Agronomia,Juiz de Fora,ES,9.47
20339392,Flavia Medeiros Oliveira Carvalho,35,Fisica,Montes Claros,BA,6.6
20339393,Joao Cavalcanti Nunes,24,Medicina,Porteirinha,MG,9.81
20339394,Leticia Teixeira Brito,34,Ciencia da Computacao,Lavras,DF,9.79
20339395,Matheus Teixeira Lima,52,Administracao,Pirapora,ES,5.74
20339396,Isabela Vieira,20,Engenharia de Software,Vicosa,DF,7.14
20339397,Samuel Santos,42,Engenharia de Software,Brasilia de Minas,MG,5.4
20339398,Rodrigo Alves,23,Administracao,Teofilo Otoni,RJ,5.37
20339399,Eduardo Castro Andrade,42,Direito,Salinas,MG,8.17
20339400,Enzo Rocha,55,Quimica,Vicosa,RJ,5.6
20339401,Tatiana Rodrigues Moreira Santos,29,Analise e Desenvolvimento de Sistemas,Januaria,SP,8.33
20339402,Guilherme Costa Lima,52,Quimica,Juiz de Fora,BA,8.2
20339403,Fernanda Barbosa Rocha,22,Fisica,Governador Valadares,SP,5.81
20339404,Eduardo Nascimento Andrade Costa,33,Ciencia da Computacao,Montes Claros,DF,7.25
20339405,Guilherme Monteiro Machado,30,Ciencia da Computacao,Governador Valadares,ES,7.13
20339406,Gustavo Mendes Pinto Cavalcanti,41,Matematica,Diamantina,DF,8.68
20339407,Olivia Medeiros,55,Matematica,Montes Claros,SP,8.1
20339408,Daniela Alves Souza,34,Matematica,Almenara,GO,6.29
20339409,Amanda Carvalho,53,Matematica,Vicosa,GO,6.35
20339410,Thiago Brito Lima,28,Administracao,Belo Horizonte,RJ,5.1
20339411,Rafaela Vieira Ramos Rodrigues,55,Ciencia da Computacao,Brasilia de Minas,MG,8.56
20339412,Olivia Ribeiro Teixeira,39,Fisica,Brasilia de Minas,GO,9.42
20339413,Nicolas Rocha Dias Rodrigues,31,Ciencia da Computacao,Salinas,GO,6.78
20339414,Leticia Martins Santos,48,Direito,Belo Horizonte,RJ,8.93
20339415,Gustavo Machado,30,Medicina,Governador Valadares,BA,9.02
20339416,Caio Castro Cavalcanti Monteiro,45,Sistemas de Informacao,Pirapora,MG,6.58
20339417,Beatriz Nunes Rocha,31,Agronomia,Sao Francisco,MG,9.22
20339418,Guilherme Pinto Teixeira,38,Sistemas de Informacao,Diamantina,MG,5.18
20339419,Igor Andrade Pereira,37,Medicina,Governador Valadares,MG,5.99
20339420,Igor Teixeira Lopes Moura,43,Medicina,Teofilo Otoni,BA,7.3
20339421,Flavia Silva,29,Quimica,Coronel Fabriciano,BA,9.45
20339422,Joao Alves Moura Soares,48,Matematica,Coronel Fabriciano,BA,9.0
20339423,Isabela Ribeiro Medeiros Nunes,55,Matematica,Januaria,SP,9.76
20339424,Mariana Fernandes Cardoso Ribeiro,29,Matematica,Coronel Fabriciano,BA,8.1
20339425,Alexandre Ferreira,21,Sistemas de Informacao,Porteirinha,MG,7.71
20339426,Beatriz Vieira Medeiros,21,Analise e Desenvolvimento de Sistemas,Porteirinha,BA,5.44
20339427,Enzo Freitas Dias,35,Engenharia Eletrica,Coronel Fabriciano,GO,5.54
20339428,Enzo Ribeiro,29,Agronomia,Montes Claros,RJ,6.74
20339429,Thiago Rocha Cavalcanti Andrade,31,Engenharia Eletrica,Lavras,SP,8.9
20339430,Bruno Cavalcanti Dias,44,Quimica,Teofilo Otoni,ES,5.26
20339431,Nicolas Soares,50,Direito,Sao Francisco,RJ,5.43
20339432,Larissa Ribeiro,52,Administracao,Belo Horizonte,SP,9.21
20339433,Carlos Cavalcanti Ribeiro Brito,54,Analise e Desenvolvimento de Sistemas,Janauba,SP,5.79
20339434,Alexandre Cardoso Martins,21,Engenharia de Software,Diamantina,MG,5.85
20339435,Samuel Mendes Castro,55,Fisica,Salinas,SP,5.04
20339436,Pedro Ferreira Silva Teixeira,54,Sistemas de Informacao,Vicosa,MG,6.12
20339437,Nicolas Almeida,32,Fisica,Sao Francisco,SP,9.76
20339438,Eduardo Soares Rocha Andrade,55,Matematica,Sao Francisco,GO,5.21
20339439,Leticia Pinto Ramos Rodrigues,24,Matematica,Pirapora,GO,7.3
20339440,Luana Alves Medeiros Monteiro,42,Analise e Desenvolvimento de Sistemas,Janauba,MG,7.59
20339441,Beatriz Rocha Rocha Souza,33,Quimica,Uberlandia,ES,9.62
20339442,Bruno Brito Lopes,45,Engenharia de Software,Lavras,BA,9.09
20339443,Lucas Monteiro Marques,32,Engenharia Eletrica,Coronel Fabriciano,DF,6.39
20339444,Yasmin Monteiro Costa,21,Fisica,Brasilia de Minas,GO,8.51
20339445,Eduardo Ferreira,26,Medicina,Teofilo Otoni,GO,8.79
20339446,Vinicius Monteiro Machado,35,Analise e Desenvolvimento de Sistemas,Januaria,BA,8.13
20339447,Olivia Monteiro Brito Castro,45,Agronomia,Governador Valadares,ES,9.81
20339448,Rafaela Fernandes Cardoso Soares,19,Direito,Coronel Fabriciano,ES,5.65
20339449,Natalia Moura,39,Engenharia de Software,Pirapora,MG,7.04
20339450,Ana Lopes,47,Engenharia Eletrica,Sao Francisco,RJ,5.48
20339451,Helena Costa Gomes,42,Engenharia de Software,Janauba,ES,5.95
20339452,Juliana Rocha Pinto,28,Direito,Montes Claros,SP,5.61
20339453,Vinicius Souza Mendes Medeiros,24,Medicina,Almenara,MG,7.45
20339454,Yasmin Castro Ferreira,47,Agronomia,Juiz de Fora,ES,5.6
20339455,Camila Pinto Martins Ferreira,26,Ciencia da Computacao,Diamantina,SP,9.23
20339456,Mariana Martins Freitas Carvalho,18,Quimica,Coronel Fabriciano,DF,9.14
20339457,Enzo Soares Nascimento,49,Quimica,Juiz de Fora,DF,8.56
20339458,Juliana Costa Machado,44,Agronomia,Lavras,RJ,8.08
20339459,Mariana Monteiro,29,Fisica,Brasilia de Minas,DF,9.17
20339460,Matheus Carvalho Pinto,48,Medicina,Diamantina,GO,6.5
20339461,Daniela Moura Costa Freitas,46,Matematica,Coronel Fabriciano,SP,7.17
20339462,Samuel Souza Gomes,21,Direito,Belo Horizonte,SP,9.03
20339463,Rodrigo Ribeiro Vieira,19,Analise e Desenvolvimento de Sistemas,Almenara,RJ,9.03
20339464,Rodrigo Rodrigues Lima Soares,37,Engenharia de Software,Lavras,DF,6.4
20339465,Camila Moreira Ramos,20,Quimica,Vicosa,BA,8.04
20339466,Juliana Costa Medeiros Barbosa,28,Ciencia da Computacao,Vicosa,ES,6.75
20339467,Gustavo Carvalho Andrade Marques,30,Fisica,Lavras,MG,9.62
20339468,Igor Costa Soares Santos,55,Sistemas de Informacao,Janauba,ES,9.47
20339469,Ana Monteiro Pereira,50,Fisica,Sao Francisco,ES,6.42
20339470,Guilherme Fernandes,43,Medicina,Lavras,DF,7.24
20339471,Debora Almeida,54,Medicina,Salinas,RJ,5.61
20339472,Larissa Machado,45,Administracao,Salinas,DF,8.19
20339473,Thiago Martins,52,Engenharia de Software,Vicosa,DF,6.38
20339474,Guilherme Soares,23,Analise e Desenvolvimento de Sistemas,Pirapora,MG,5.78
20339475,Camila Brito Silva,24,Agronomia,Janauba,SP,7.21
20339476,Eduardo Martins,54,Fisica,Coronel Fabriciano,ES,8.4
20339477,Igor Andrade Costa,41,Ciencia da Computacao,Juiz de Fora,DF,7.89
20339478,Pedro Brito,34,Medicina,Almenara,GO,9.01
20339479,Natalia Alves Ramos Ramos,26,Engenharia de Software,Porteirinha,SP,9.04
20339480,Tatiana Dias,47,Sistemas de Informacao,Pirapora,GO,9.2
20339481,Mariana Cavalcanti Almeida,33,Engenharia Eletrica,Pirapora,ES,9.49
20339482,Beatriz Mendes Pereira,52,Administracao,Almenara,RJ,6.79
20339483,Tatiana Pereira Ferreira Pereira,24,Agronomia,Teofilo Otoni,SP,6.32
20339484,Mariana Castro,19,Sistemas de Informacao,Porteirinha,MG,6.83
20339485,Yasmin Pinto Ribeiro Rodrigues,35,Sistemas de Informacao,Vicosa,GO,7.39
20339486,Vinicius Costa Alves Vieira,34,Ciencia da Computacao,Governador Valadares,GO,8.64
20339487,Vinicius Marques Ramos,52,Direito,Brasilia de Minas,SP,5.88
20339488,Rodrigo Martins,46,Ciencia da Computacao,Sao Francisco,MG,6.37
20339489,Thiago Oliveira Martins Ferreira,43,Engenharia Eletrica,Brasilia de Minas,BA,9.64
20339490,Gustavo Marques Nunes,33,Sistemas de Informacao,Sao Francisco,BA,9.05
20339491,Eduardo Soares Cardoso,28,Ciencia da Computacao,Lavras,GO,6.8
20339492,Rafaela Brito Marques,26,Ciencia da Computacao,Belo Horizonte,GO,5.7
20339493,Daniela Brito,51,Quimica,Lavras,GO,5.39
20339494,Daniela Pereira Mendes Silva,35,Analise e Desenvolvimento de Sistemas,Vicosa,BA,9.65
